leaid	FIPST	STNAME	LEANAME07	nectaID07	nectaNAME07	nectaAREA07
0400178	04	Arizona	GREENLEE ALTERNATIVE SCHOOL DISTRICT	N	N	-2
0400181	04	Arizona	BENCHMARK SCHOOL  INC.	N	N	-2
0400182	04	Arizona	CAMBRIDGE ACADEMY  EAST   INC	N	N	-2
0400184	04	Arizona	BALL CHARTER SCHOOLS (DOBSON)	N	N	-2
0400185	04	Arizona	PHOENIX EDUCATION MANAGEMENT  LLC	N	N	-2
0400187	04	Arizona	STEPPING STONES ACADEMY	N	N	-2
0400188	04	Arizona	ADVANCED EDUCATION SERVICES  INC.	N	N	-2
0400189	04	Arizona	EAST VALLEY ACADEMY	N	N	-2
0400190	04	Arizona	LIBERTY TRADITIONAL CHARTER SCHOOL	N	N	-2
0400191	04	Arizona	CHAMPION SCHOOLS  INC.	N	N	-2
0400192	04	Arizona	SONORAN DESERT SCHOOL	N	N	-2
0400197	04	Arizona	NAVIT	N	N	-2
0400198	04	Arizona	SHONTO GOVERNING BOARD OF EDUCATION    INC.	N	N	-2
0400201	04	Arizona	PIMA COUNTY BOARD OF SUPERVISORS	N	N	-2
0400202	04	Arizona	ACADEMY OF TUCSON  INC.	N	N	-2
0400204	04	Arizona	MOUNTAIN ROSE ACADEMY  INC.	N	N	-2
0400205	04	Arizona	GREAT EXPECTATIONS ACADEMY	N	N	-2
0400206	04	Arizona	DESERT SPRINGS ACADEMY	N	N	-2
0400207	04	Arizona	VECHIJ HIMDAG ALTERNATIVE SCHOOL  INC.	N	N	-2
0400208	04	Arizona	MOUNTAIN OAK CHARTER SCHOOL  INC DBA MOUNTAIN OAK CHARTER SC	N	N	-2
0400209	04	Arizona	PARK VIEW SCHOOL  INC.	N	N	-2
0400210	04	Arizona	PAINTED PONY RANCH CHARTER SCHOOL	N	N	-2
0400211	04	Arizona	MARY ELLEN HALVORSON EDUCATIONAL FOUNDATION. DBA: TRI-CITY P	N	N	-2
0400212	04	Arizona	BENSON UNIFIED SCHOOL DISTRICT	O	O	585.00855139
0400213	04	Arizona	PAINTED DESERT DEMONSTRATION PROJECTS  INC.	N	N	-2
0400214	04	Arizona	SHELBY SCHOOL THE	N	N	-2
0400216	04	Arizona	PRECISION ACADEMY SYSTEMS  INC	N	N	-2
0400217	04	Arizona	LITTLE LAMB COMMUNITY SCHOOL	N	N	-2
0400218	04	Arizona	AMERICAN BASIC SCHOOLS LLC	N	N	-2
0400219	04	Arizona	CAREER SUCCESS SCHOOLS	N	N	-2
0400221	04	Arizona	SCOTTSDALE EDUCATIONAL ENRICHMENT PUBLIC CHARTER HIGH SCHOOL	N	N	-2
0400223	04	Arizona	DAISY EDUCATION CORPORATION	N	N	-2
0400225	04	Arizona	HORIZON COMMUNITY LEARNING CENTER  INC.	N	N	-2
0400227	04	Arizona	SOUTH POINTE PUBLIC CHARTER MIDDLE SCHOOL	N	N	-2
0400229	04	Arizona	MILESTONES CHARTER SCHOOL	N	N	-2
0400230	04	Arizona	PATHFINDER CHARTER SCHOOL FOUNDATION	N	N	-2
0400231	04	Arizona	JAMES MADISON PREPARATORY SCHOOL	N	N	-2
0400232	04	Arizona	SELF DEVELOPMENT CHARTER SCHOOL	N	N	-2
0400234	04	Arizona	ACADEMY OF ARIZONA	N	N	-2
0400235	04	Arizona	EXCALIBUR CHARTER SCHOOL INC	N	N	-2
0400236	04	Arizona	MISSION CHARTER SCHOOL  INC.	N	N	-2
0400237	04	Arizona	PARAMOUNT EDUCATION STUDIES INC	N	N	-2
0400238	04	Arizona	METROPOLITAN ARTS INSTITUTE  INC.	N	N	-2
0400239	04	Arizona	P.L.C. CHARTER SCHOOLS	N	N	-2
0400240	04	Arizona	FRANKLIN ARTS ACADEMIES	N	N	-2
0400241	04	Arizona	PARAGON MANAGEMENT  INC.	N	N	-2
0400243	04	Arizona	SKYLINE TECHNICAL HIGH SCHOOL	N	N	-2
0400244	04	Arizona	CHOICE EDUCATION AND DEVELOPMENT CORPORATION - SEQUOIA CHART	N	N	-2
0400245	04	Arizona	CHOICE EDUCATION AND DEVELOPMENT CORPORATION - LEARNING CROS	N	N	-2
0400246	04	Arizona	CHOICE EDUCATION AND DEVELOPMENT CORPORATION - SEQUOIA VILLA	N	N	-2
0400248	04	Arizona	TELESIS CENTER FOR LEARNING  INC.	N	N	-2
0400249	04	Arizona	E.A.G.L.E. ACADEMY  INC.	N	N	-2
0400250	04	Arizona	DESERT TECHNOLOGY SCHOOLS  INC.	N	N	-2
0400252	04	Arizona	LITTLE SINGER COMMUNITY SCHOOL BOARD INC.	N	N	-2
0400253	04	Arizona	CESAR CHAVEZ LEARNING COMMUNITY  INC.	N	N	-2
0400254	04	Arizona	SOUTHERN ARIZONA COMMUNITY ACADEMY  INC.	N	N	-2
0400255	04	Arizona	TUCSON COUNTRY DAY SCHOOL  INC.	N	N	-2
0400256	04	Arizona	MULTIDIMENSIONAL LITERACY CORP.	N	N	-2
0400257	04	Arizona	CHILDRENS SUCCESS ACADEMY	N	N	-2
0400258	04	Arizona	CARDEN OF TUCSON  INC.	N	N	-2
0400259	04	Arizona	SOUTHGATE ACADEMY  INC.	N	N	-2
0400260	04	Arizona	TAG ELEMENTARY  INC.	N	N	-2
0400261	04	Arizona	EASTPOINTE HIGH SCHOOL  INC.	N	N	-2
0400263	04	Arizona	PATAGONIA MONTESSORI ELEMENTARY SCHOOL	N	N	-2
0400264	04	Arizona	SANTA CRUZ VALLEY OPPORTUNITIES IN EDUCATION  INC.	N	N	-2
0400266	04	Arizona	PACE PREPARATORY ACADEMY  INC.	N	N	-2
0400267	04	Arizona	KESTREL SCHOOLS  INC.	N	N	-2
0400268	04	Arizona	JUNIPER TREE ACADEMY	N	N	-2
0400273	04	Arizona	GAR  LLC DBA STUDENT CHOICE HIGH SCHOOL	N	N	-2
0400274	04	Arizona	AIBT NON-PROFIT CHARTER HIGH SCHOOL - PHOENIX	N	N	-2
0400275	04	Arizona	HIGHLAND FREE SCHOOL	N	N	-2
0400276	04	Arizona	ACADEMY WITH COMMUNITY PARTNERS  INC	N	N	-2
0400277	04	Arizona	YOUNGTOWN PUBLIC CHARTER SCHOOL	N	N	-2
0400278	04	Arizona	DEER VALLEY CHARTER SCHOOLS  INC.	N	N	-2
0400279	04	Arizona	WEST GILBERT CHARTER ELEMENTARY SCHOOL  INC.	N	N	-2
0400280	04	Arizona	MOHAVE ACCELERATED LEARNING CENTER	N	N	-2
0400281	04	Arizona	MASADA CHARTER SCHOOL  INC.	N	N	-2
0400282	04	Arizona	HARVEST POWER COMMUNITY DEVELOPMENT GROUP  INC.	N	N	-2
0400283	04	Arizona	OLD PUEBLO CHILDREN'S ACADEMY	N	N	-2
0400284	04	Arizona	OMEGA ALPHA ACADEMY	N	N	-2
0400285	04	Arizona	MONTESSORI HOUSE  INC.	N	N	-2
0400286	04	Arizona	ADVANCED EDUCATION SERVICES	N	N	-2
0400287	04	Arizona	AIR ACADEMY CHARTER HIGH SCHOOL	N	N	-2
0400288	04	Arizona	PREMIER CHARTER HIGH SCHOOL	N	N	-2
0400290	04	Arizona	PAN-AMERICAN ELEMENTARY CHARTER	N	N	-2
0400295	04	Arizona	KINGMAN UNIFIED SCHOOL DISTRICT	O	O	3019.2191748
0400296	04	Arizona	EL CENTRO FOR THE STUDY OF PRIMARY AND SECONDARY EDUCATION	N	N	-2
0400297	04	Arizona	SIERRA SUMMIT ACADEMY	N	N	-2
0400298	04	Arizona	LEGACY SCHOOLS	N	N	-2
0400299	04	Arizona	VISIONS UNLIMITED ACADEMY  INC.	N	N	-2
0400300	04	Arizona	TWENTY FIRST CENTURY CHARTER SCHOOLS  INC.	N	N	-2
0400303	04	Arizona	NORTH STAR CHARTER SCHOOL  INC.	N	N	-2
0400310	04	Arizona	CARDEN ELEMENTARY SCHOOL	N	N	-2
0400311	04	Arizona	E-INSTITUTE CHARTER SCHOOLS  INC.	N	N	-2
0400312	04	Arizona	IRA H. HAYES MEMORIAL APPLIED LEARNING CENTER  INC.	N	N	-2
0400313	04	Arizona	NEW VISIONS ACADEMY  INC.	N	N	-2
0400314	04	Arizona	DEVELOPING INNOVATIONS IN NAVAJO EDUCATION  INC. (DINE  INC.	N	N	-2
0400315	04	Arizona	YAVAPAI ACCOMMODATION SCHOOL DISTRICT	N	N	-2
0400316	04	Arizona	COBRE VALLEY INSTITUTE OF TECHNOLOGY DISTRICT	N	N	-2
0400317	04	Arizona	KHALSA FAMILY SERVICES	N	N	-2
0400318	04	Arizona	APRENDER TUCSON	N	N	-2
0400319	04	Arizona	TLC CHARTER SCHOOLS  INC	N	N	-2
0400320	04	Arizona	ACORN MONTESSORI CHARTER SCHOOL	N	N	-2
0400321	04	Arizona	PINNACLE EDUCATION-WMCB  INC.	N	N	-2
0400322	04	Arizona	DESERT ROSE ACADEMY INC.	N	N	-2
0400323	04	Arizona	CROWN CHARTER SCHOOL  INC	N	N	-2
0400324	04	Arizona	ARIZONA SCHOOL FOR INTEGRATED ACADEMICS AND TECHNOLOGIES  IN	N	N	-2
0400325	04	Arizona	SUPERIOR SCHOOL	N	N	-2
0400326	04	Arizona	SUCCESS SCHOOL	N	N	-2
0400327	04	Arizona	POINTE EDUCATIONAL SERVICES	N	N	-2
0400328	04	Arizona	CENTER FOR CREATIVE EDUCATION  INC	N	N	-2
0400329	04	Arizona	PRIMAVERA TECHNICAL LEARNING CENTER	N	N	-2
0400330	04	Arizona	COMPASS HIGH SCHOOL  INC.	N	N	-2
0400332	04	Arizona	JAMES SANDOVAL PREPARATORY HIGH SCHOOL	N	N	-2
0400334	04	Arizona	WESTWIND MIDDLE SCHOOL ACADEMY	N	N	-2
0400337	04	Arizona	ACADEMY OF HOPE  THE	N	N	-2
0400338	04	Arizona	ACCELERATED LEARNING CHARTER SCHOOL  INC.	N	N	-2
0400339	04	Arizona	DESTINY SCHOOL  INC.	N	N	-2
0400340	04	Arizona	NOAH WEBSTER BASIC SCHOOL	N	N	-2
0400341	04	Arizona	VALLEY ACADEMY FOR CAREER AND TECHNOLOGY EDUCATION	N	N	-2
0400343	04	Arizona	GRIFFIN FOUNDATION  INC. THE	N	N	-2
0400344	04	Arizona	PATHWAYS KM CHARTER SCHOOLS  INC	N	N	-2
0400345	04	Arizona	COCHISE TECHNOLOGY DISTRICT	N	N	-2
0400347	04	Arizona	COCONINO ASSOCIATION FOR VOCATION INDUSTRY AND TECHNOLOGY	N	N	-2
0400348	04	Arizona	CENTRAL ARIZONA VALLEY INSTITUTE OF TECHNOLOGY	N	N	-2
0400349	04	Arizona	GILA INSTITUTE FOR TECHNOLOGY	N	N	-2
0400350	04	Arizona	PEAK SCHOOL INC.  THE	N	N	-2
0400351	04	Arizona	APEX PUBLIC CHARTER ACADEMY DBA APEX PUBLIC ACADEMY	N	N	-2
0400352	04	Arizona	AMERICAN CHARTER SCHOOLS FOUNDATION D.B.A. ESTRELLA HIGH SCH	N	N	-2
0400353	04	Arizona	AMERICAN CHARTER SCHOOLS FOUNDATION D.B.A. PEORIA ACCELERATE	N	N	-2
0400354	04	Arizona	AMERICAN CHARTER SCHOOLS FOUNDATION D.B.A. SUN VALLEY HIGH S	N	N	-2
0400355	04	Arizona	AMERICAN CHARTER SCHOOLS FOUNDATION D.B.A. WEST PHOENIX HIGH	N	N	-2
0400356	04	Arizona	NOSOTROS  INC	N	N	-2
0400357	04	Arizona	AMERICAN CHARTER SCHOOLS FOUNDATION D.B.A. APACHE TRAIL HIGH	N	N	-2
0400359	04	Arizona	CHALLENGER BASIC SCHOOL  INC DBA CHALLENGER BASIC SCHOOL	N	N	-2
0400360	04	Arizona	SIERRA OAKS SCHOOL  INC	N	N	-2
0400361	04	Arizona	ARIZONA COMMUNITY DEVELOPMENT CORPORATION	N	N	-2
0400362	04	Arizona	ASCENDING ROOTS SCHOLASTIC & ATHLETIC PREMISE	N	N	-2
0400363	04	Arizona	SC JENSEN CORPORATION  INC. DBA INTELLI-SCHOOL	N	N	-2
0400364	04	Arizona	PAS CHARTER  INC.  DBA INTELLI-SCHOOL	N	N	-2
0400365	04	Arizona	YCFA ACHIEVE ACADEMY DBA YCFA ACHIEVE ACADEMY	N	N	-2
0400366	04	Arizona	VALLEY OF THE SUN WALDORF EDUCATION ASSOCIATION  DBA DESERT	N	N	-2
0400367	04	Arizona	PIMA PREVENTION PARTNERSHIP DBA PIMA PARTNERSHIP SCHOOL  THE	N	N	-2
0400368	04	Arizona	ACADEMY OF MATH AND SCIENCE  INC.	N	N	-2
0400370	04	Arizona	MIDTOWN PRIMARY SCHOOL	N	N	-2
0400372	04	Arizona	AIR ACADEMY CHARTER HIGH SCHOOL DBA THOMAS JEFFERSON HIGH SC	N	N	-2
0400373	04	Arizona	TUCSON INTERNATIONAL ACADEMY  INC.	N	N	-2
0400374	04	Arizona	BELL CANYON CHARTER SCHOOL  INC	N	N	-2
0400375	04	Arizona	SIERRA VISTA CHARTER SCHOOL  INC.	N	N	-2
0400376	04	Arizona	CORTEZ PARK CHARTER MIDDLE SCHOOL  INC.	N	N	-2
0400377	04	Arizona	WEST GILBERT CHARTER MIDDLE SCHOOL  INC.	N	N	-2
0400378	04	Arizona	GILA EDUCATIONAL GROUP DBA GILA PREPARATORY ACADEMY	N	N	-2
0400379	04	Arizona	FLAGSTAFF UNIFIED SCHOOL DISTRICT CHARTER SCHOOL BOARD  INC	N	N	-2
0400380	04	Arizona	4-WINDS ACADEMY  INCORPORATED DBA 4-WINDS ACADEMY	N	N	-2
0400381	04	Arizona	CARPE DIEM COLLEGIATE HIGH SCHOOL	N	N	-2
0400382	04	Arizona	CALLI OLLIN ACADEMY DBA TOLTECALLI ACADEMY	N	N	-2
0400383	04	Arizona	LIFE SKILLS CENTER OF ARIZONA  INC. DBA LIFE SKILLS CENTER O	N	N	-2
0400384	04	Arizona	AMERICAN CHARTER SCHOOLS FOUNDATION D.B.A. DESERT HILLS HIGH	N	N	-2
0400385	04	Arizona	AMERICAN CHARTER SCHOOLS FOUNDATION D.B.A. OCOTILLO HIGH SCH	N	N	-2
0400386	04	Arizona	SUMMIT PUBLIC CHARTER HIGH SCHOOL	N	N	-2
0400387	04	Arizona	TEMPE ACCELERATED PUBLIC CHARTER HIGH SCHOOL	N	N	-2
0400388	04	Arizona	TUCSON ACCELERATED PUBLIC CHARTER HIGH SCHOOL	N	N	-2
0400389	04	Arizona	MAYA PUBLIC CHARTER HIGH SCHOOL	N	N	-2
0400390	04	Arizona	CAMELBACK EDUCATION  INC	N	N	-2
0400391	04	Arizona	VISTA CHARTER SCHOOL	N	N	-2
0400392	04	Arizona	SUNNYSIDE CHARTER AND MONTESSORI SCHOOL	N	N	-2
0400393	04	Arizona	LIFELONG LEARNING RESEARCH INSTITUTE  INC DBA LIFELONG LEARN	N	N	-2
0400394	04	Arizona	AVONDALE LEARNING DBA PRECISION ACADEMY	N	N	-2
0400395	04	Arizona	LEAD CHARTER SCHOOLS	N	N	-2
0400396	04	Arizona	ALL ABOARD CHARTER SCHOOL DBA ALL ABOARD CHARTER SCHOOL	N	N	-2
0400397	04	Arizona	CAFA  INC.	N	N	-2
0400398	04	Arizona	FOUNDING FATHERS ACADEMIES  INC	N	N	-2
0400399	04	Arizona	MONTESSORI ACADEMY  INC. MONTESSORI ACADEMY	N	N	-2
0400401	04	Arizona	NEW WORLD EDUCATIONAL CENTER	N	N	-2
0400402	04	Arizona	CHOLLA ACADEMY	N	N	-2
0400403	04	Arizona	AKIMEL O OTHAM PEE POSH CHARTER SCHOOL  INC.	N	N	-2
0400404	04	Arizona	AKIMEL O'OTHAM PEE POSH CHARTER SCHOOL  INC.	N	N	-2
0400405	04	Arizona	CORNERSTONE CHARTER SCHOOL INC	N	N	-2
0400406	04	Arizona	HAPPY VALLEY SCHOOL  INC.	N	N	-2
0400407	04	Arizona	TUCSON SMALL SCHOOL PROJECT	N	N	-2
0400409	04	Arizona	SATORI  INC.	N	N	-2
0400410	04	Arizona	ARIZONA UPGRADE ACADEMY  INC.	N	N	-2
0400412	04	Arizona	E-CADEMIE  A CHARTER SCHOOL	N	N	-2
0400413	04	Arizona	MOHAVE ACCELERATED ELEMENTARY SCHOOL  INC.	N	N	-2
0400414	04	Arizona	ACADEMY OF BUILDING INDUSTRIES  INC.	N	N	-2
0400415	04	Arizona	ARIZONA MONTESSORI CHARTER SCHOOL AT ANTHEM	N	N	-2
0400416	04	Arizona	STARSHINE ACADEMY	N	N	-2
0400417	04	Arizona	ARIZONA AGRIBUSINESS & EQUINE CENTER  INC	N	N	-2
0400418	04	Arizona	AHWATUKEE FOOTHILLS PREP  INC.	N	N	-2
0400419	04	Arizona	GILA COUNTY REGIONAL SCHOOL DISTRICT	N	N	-2
0400420	04	Arizona	NEW CENTURY EDUCATIONAL MANAGEMENT SERVICES	N	N	-2
0400421	04	Arizona	ESPERANZA COMMUNITY COLLEGIAL ACADEMY	N	N	-2
0400422	04	Arizona	FRANKLIN HIGH SCHOOL	N	N	-2
0400423	04	Arizona	LEGACY EDUCATION GROUP	N	N	-2
0400424	04	Arizona	ROSEFIELD CHARTER ELEMENTARY SCHOOL  INC.	N	N	-2
0400425	04	Arizona	EAST MESA CHARTER ELEMENTARY SCHOOL  INC.	N	N	-2
0400426	04	Arizona	ARIZONA AGRIBUSINESS & EQUINE CENTER  INC.	N	N	-2
0400427	04	Arizona	ARIZONA CONNECTIONS ACADEMY CHARTER SCHOOL  INC.	N	N	-2
0400429	04	Arizona	COUNTRY GARDENS EDUCATIONAL SERVICES  LLC	N	N	-2
0400430	04	Arizona	BEGINNING ACADEMY  INC.	N	N	-2
0400431	04	Arizona	A CHILD'S VIEW SCHOOL  INC.	N	N	-2
0400432	04	Arizona	PPEP & AFFILIATES  INC. DBA ARIZONA VIRTUAL ACADEMY	N	N	-2
0400433	04	Arizona	EL PUEBLO INTEGRAL - TEACHING & LEARNING COLLABORATIVE	N	N	-2
0400434	04	Arizona	SANTA CRUZ COUNTY REGIONAL SCHOOL DISTRICT	N	N	-2
0400436	04	Arizona	WILDCAT SECONDARY SCHOOL	N	N	-2
0400437	04	Arizona	NAZLINI COMMUNITY SCHOOL  INC.	N	N	-2
0400438	04	Arizona	IMAGINE CHARTER ELEMENTARY AT DESERT WEST  INC.	N	N	-2
0400439	04	Arizona	DESERT STAR COMMUNITY SCHOOL  INC.	N	N	-2
0400440	04	Arizona	CHANDLER PREPARATORY ACADEMY	N	N	-2
0400441	04	Arizona	IMAGINE MIDDLE AT SURPRISE  INC.	N	N	-2
0400442	04	Arizona	IMAGINE MIDDLE AT EAST MESA  INC.	N	N	-2
0400443	04	Arizona	ADVENTURE ACADEMIES OF AMERICA	N	N	-2
0400444	04	Arizona	PRESCOTT VALLEY CHARTER SCHOOL	N	N	-2
0400445	04	Arizona	IMAGINE CHARTER ELEMENTARY AT CAMELBACK  INC.	N	N	-2
0400446	04	Arizona	IMAGINE ELEMENTARY AT TEMPE  INC.	N	N	-2
0400447	04	Arizona	AMERICAN CHARTER SCHOOLS FOUNDATION D.B.A. SOUTH RIDGE HIGH	N	N	-2
0400448	04	Arizona	DESERT SKY COMMUNITY SCHOOL  INC.	N	N	-2
0400449	04	Arizona	STARS PREP ACADEMY - SCOTTSDALE  INC.	N	N	-2
0400450	04	Arizona	AGUA FRIA UNION HIGH SCHOOL DISTRICT	O	O	94.522857249
0400451	04	Arizona	KIN DAH LICHII OLTA  INC.	N	N	-2
0400452	04	Arizona	HA:SAN EDUCATIONAL SERVICES	N	N	-2
0400453	04	Arizona	PINAL COUNTY JUVENILE DETENTION	N	N	-2
0400454	04	Arizona	GREENLEE JUVENILE DETENTION CENTER	N	N	-2
0400455	04	Arizona	ARIZONA STATE HOSPITAL	N	N	-2
0400456	04	Arizona	GRAHAM COUNTY JUVENILE DETENTION	N	N	-2
0400457	04	Arizona	COCHISE COUNTY JUVENILE DETENTION	N	N	-2
0400458	04	Arizona	YUMA COUNTY JUVENILE JUSTICE CENTER	N	N	-2
0400459	04	Arizona	MARICOPA COUNTY SHERIFFS OFFICE	N	N	-2
0400460	04	Arizona	YAVAPAI COUNTY JUVENILE DETENTION	N	N	-2
0400461	04	Arizona	MOHAVE COUNTY JUVENILE DETENTION	N	N	-2
0400462	04	Arizona	SANTA CRUZ COUNTY JUVENILE DETENTION	N	N	-2
0400463	04	Arizona	ARIZONA STATE SCHOOL FOR THE DEAF AND BLIND	N	N	-2
0400480	04	Arizona	AGUILA ELEMENTARY DISTRICT	O	O	279.75643941
0400520	04	Arizona	AJO UNIFIED DISTRICT	O	O	133.19622832
0400600	04	Arizona	ALHAMBRA ELEMENTARY DISTRICT	O	O	12.681990032
0400607	04	Arizona	EAGLE ELEMENTARY DISTRICT	N	N	-2
0400608	04	Arizona	BASIS SCHOOL  INC.	N	N	-2
0400609	04	Arizona	BRADLEY ACADEMY OF EXCELLENCE  INC.	N	N	-2
0400610	04	Arizona	PARTNERSHIP WITH PARENTS  INC.  DBA DESERT HEIGHTS CHARTER S	N	N	-2
0400611	04	Arizona	NEW SAMARITAN HIGH SCHOOL	N	N	-2
0400612	04	Arizona	NORTHEAST ARIZONA TECHNOLOGICAL INSTITUTE OF VOCATIONAL EDUC	N	N	-2
0400613	04	Arizona	EDUCATIONAL IMPACT  INC.	N	N	-2
0400614	04	Arizona	MARICOPA COUNTY COMMUNITY COLLEGE DISTRICT ON BEHALF OF TEAC	N	N	-2
0400615	04	Arizona	WEST-MEC - WESTERN MARICOPA EDUCATION CENTER	N	N	-2
0400616	04	Arizona	NEW SCHOOL FOR THE ARTS MIDDLE SCHOOL	N	N	-2
0400617	04	Arizona	MONTEZUMA PUBLIC CHARTER MIDDLE SCHOOL	N	N	-2
0400618	04	Arizona	AMERICAN CHARTER SCHOOLS FOUNDATION D.B.A. SOUTH POINTE HIGH	N	N	-2
0400619	04	Arizona	AMERICAN CHARTER SCHOOLS FOUNDATION D.B.A. ALTA VISTA HIGH S	N	N	-2
0400620	04	Arizona	PINNACLE EDUCATION-MESA  INC.	N	N	-2
0400621	04	Arizona	PINNACLE EDUCATION-TEMPE  INC.	N	N	-2
0400622	04	Arizona	PINNACLE EDUCATION-WMAA  INC.	N	N	-2
0400623	04	Arizona	PINNACLE EDUCATION-FA  INC.	N	N	-2
0400624	04	Arizona	PINNACLE EDUCATION-DS  INC.	N	N	-2
0400625	04	Arizona	PINNACLE EDUCATION-KINO  INC.	N	N	-2
0400626	04	Arizona	PINNACLE EDUCATION-CASA GRANDE  INC.	N	N	-2
0400627	04	Arizona	HUMANISTIC EDUCATION AUTHENTIC RIGOROUS TRANSCENDENT	N	N	-2
0400629	04	Arizona	BACK-TO-BASICS SCHOOL	N	N	-2
0400630	04	Arizona	ALPINE ELEMENTARY DISTRICT	O	O	174.86116808
0400631	04	Arizona	PATRIOT ACADEMY  INC.	N	N	-2
0400632	04	Arizona	COCHISE COMMUNITY DEVELOPMENT CORPORATION	N	N	-2
0400633	04	Arizona	CANYON ROSE ACADEMY  INC.	N	N	-2
0400634	04	Arizona	ALLSPORT ENTERPRISES  INC.	N	N	-2
0400635	04	Arizona	EDUCATIONAL ADMINISTRATIVE  SERVICES	N	N	-2
0400636	04	Arizona	BLUEPRINT EDUCATION	N	N	-2
0400637	04	Arizona	EDKEY  INC. - REDWOOD ACADEMY	N	N	-2
0400638	04	Arizona	EDKEY  INC. - PATHFINDER ACADEMY	N	N	-2
0400640	04	Arizona	CHOICE EDUCATION & DEVELOPMENT CORP. - SEQUOIA SCHOOL FOR TH	N	N	-2
0400641	04	Arizona	EDKEY  INC. - SEQUOIA RANCH SCHOOL	N	N	-2
0400642	04	Arizona	EXCEL EDUCATION CENTERS CHINO VALLEY  LLC	N	N	-2
0400643	04	Arizona	EXCEL EDUCATION CENTERS COTTONWOOD  LLC	N	N	-2
0400645	04	Arizona	EXCEL EDUCATION CENTERS PRESCOTT VALLEY  LLC	N	N	-2
0400646	04	Arizona	EXCEL EDUCATION CENTERS FORT MOHAVE  LLC	N	N	-2
0400647	04	Arizona	EXCEL EDUCATION CENTERS SAN CARLOS  LLC	N	N	-2
0400648	04	Arizona	EXCEL EDUCATION CENTERS FLAGSTAFF  LLC	N	N	-2
0400649	04	Arizona	HERITAGE ELEMENTARY SCHOOL	N	N	-2
0400650	04	Arizona	INTEGRITY EDUCATION CORPORATION	N	N	-2
0400653	04	Arizona	CHOICE EDUCATION AND DEVELOPMENT CORPORATION DBA ARIZONA CON	N	N	-2
0400654	04	Arizona	ACADEMIC AND PERSONAL EXCELLENCE  INC.	N	N	-2
0400655	04	Arizona	VERITAS PREPARATORY ACADEMY	N	N	-2
0400656	04	Arizona	RSD CHARTER SCHOOL  INC.	N	N	-2
0400680	04	Arizona	AMPHITHEATER UNIFIED DISTRICT	O	O	109.06225936
0400720	04	Arizona	ANTELOPE UNION HIGH SCHOOL DISTRICT	O	O	3064.8430487
0400745	04	Arizona	CHARTER FOR EXCELLENCE	N	N	-2
0400746	04	Arizona	EDUPRIZE SCHOOLS  LLC	N	N	-2
0400747	04	Arizona	SCOTTSDALE PREPARATORY ACADEMY	N	N	-2
0400748	04	Arizona	SAGE ACADEMY  INC.	N	N	-2
0400749	04	Arizona	CHRISTOPHER VERDE SCHOOL DISTRICT	N	N	-2
0400750	04	Arizona	APACHE ELEMENTARY DISTRICT	O	O	253.98254239
0400751	04	Arizona	CONCORDIA CHARTER SCHOOL  INC.	N	N	-2
0400752	04	Arizona	PIMA COUNTY JTED	N	N	-2
0400753	04	Arizona	AMBASSADOR ACADEMY	N	N	-2
0400754	04	Arizona	IMAGINE MIDDLE AT DESERT WEST  LLC	N	N	-2
0400755	04	Arizona	FREEDOM ACADEMY  INC.	N	N	-2
0400756	04	Arizona	IMAGINE MIDDLE AT CAMELBACK  LLC	N	N	-2
0400757	04	Arizona	MESA PREPARATORY ACADEMY  INC.	N	N	-2
0400758	04	Arizona	CANDEO SCHOOLS  INC.	N	N	-2
0400759	04	Arizona	ARIZONA ACADEMY OF LEADERSHIP  INC.	N	N	-2
0400790	04	Arizona	APACHE JUNCTION UNIFIED DISTRICT	O	O	216.96461953
0400840	04	Arizona	ARLINGTON ELEMENTARY DISTRICT	O	O	707.99406638
0400870	04	Arizona	ASH CREEK ELEMENTARY DISTRICT	O	O	204.89089641
0400910	04	Arizona	ASH FORK JOINT UNIFIED DISTRICT	O	O	375.19590361
0400960	04	Arizona	AVONDALE ELEMENTARY DISTRICT	O	O	28.65602775
0401000	04	Arizona	BAGDAD UNIFIED DISTRICT	O	O	476.12155076
0401050	04	Arizona	BALSZ ELEMENTARY DISTRICT	O	O	8.7471474771
0401080	04	Arizona	BEAVER CREEK ELEMENTARY DISTRICT	O	O	182.34007069
0401160	04	Arizona	BICENTENNIAL UNION HIGH SCHOOL DISTRICT	O	O	3800.1150017
0401180	04	Arizona	BISBEE UNIFIED DISTRICT	O	O	273.84223286
0401230	04	Arizona	BLUE ELEMENTARY DISTRICT	O	O	415.87039361
0401260	04	Arizona	BONITA ELEMENTARY DISTRICT	O	O	619.85125568
0401290	04	Arizona	BOUSE ELEMENTARY DISTRICT	O	O	685.75898769
0401330	04	Arizona	BOWIE UNIFIED DISTRICT	O	O	395.66640193
0401380	04	Arizona	BUCKEYE ELEMENTARY DISTRICT	O	O	187.19042752
0401410	04	Arizona	BUCKEYE UNION HIGH SCHOOL DISTRICT	O	O	1222.1022696
0401460	04	Arizona	SIERRA VISTA UNIFIED DISTRICT	O	O	107.99599651
0401500	04	Arizona	BULLHEAD CITY SCHOOL DISTRICT	O	O	448.94571481
0401600	04	Arizona	CAMP VERDE UNIFIED DISTRICT	O	O	432.24368993
0401650	04	Arizona	CANON ELEMENTARY DISTRICT	O	O	153.12909017
